SHA256 Hash,XOR Keys,Campaign Date,Payload Family,Extracted Config,Extracted C2 info,Payload Campaign designator,Payload Mutex
7f23b1ad84caae1102f06614550b1911691445ed7ffd1790208984fc5c37d441,dEaCE2tcOtc,10/23/2024,Remcos,"{""c2"": [""blees7.duckdns[.]org:7770""], ""port"": [], ""campaign"": ""BLESS"", ""mutex"": ""Rmc-T4LH1H"", ""non_standard"": {""c2_list"": ""blees7.duckdns[.]org:7770:1\u001e"", ""botnet"": ""BLESS"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-T4LH1H"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 1, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""589EE363882E3928F66CF7B837BAD87C"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH/MIGmoAMCAQICEEXRPyHAU+i0XClFtLLozd0wCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgzAKBggqhkjOPQQDAgNIADBFAiBUcWvaxuUnpbxlhTmWEcnNtczlEXkRbUYoYCN+2VEZ1AIhALym5a5Ib2YXMN1rGi3FQzTjiXDMfTh6IufwChk8n/N9"", ""tls_key"": ""MHcCAQEEILUsPsd+8u6gorQ6vplb6DQet9vOAwT8PHYYn7RI4380oAoGCCqGSM49AwEHoUQDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgw=="", ""tls_raw_peer_certificate"": ""MIIBADCBpqADAgECAhA1EEVwbinJOEquCzdLDyBzMAoGCCqGSM49BAMCMAAwIhgPMTk3MDAxMDEwMDAwMDBaGA8yMDkwMTIzMTAwMDAwMFowADBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABBDpkDyifvMvFU5G4T3X4NPgXSbjGygT9OXvKUN63IttHTejMFBes+ICPd+lF2i9ExWAYDh5oBbrexLrzNGdz3swCgYIKoZIzj0EAwIDSQAwRgIhAPHte18FxAxdCBRRd8kvfkylLF5k+QOnpkoeqXwRtdOWAiEA00CVbIQ6r4v8EeB0rQ5nIFgk+SYWWjNa+B3sBZoNlzY=""}}",blees7.duckdns[.]org:7770,BLESS,Rmc-T4LH1H
7f68acaaa1fde023747d47b2e66515a3ed9408a80e3ec1596d8a76aec0a9437f,HONEYIAMHOME,4/26/2024,PureCrypt Loader,NONE,,,
7fd1c60a9db98539700314f893c6b8408ee83fe4655b70f040b61a853821f99c,b66dd5sss,1/5/2024,HeartCrypt Developer Test Sample,NONE,,,
7fefc8a574e655e534f74b031a23616d1a72b876ee3daad9ffd24fe49a3847ec,Sep   peSpe,10/16/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""209[.]126.4.168""], ""port"": [""8848""], ""campaign"": ""Smokee"", ""mutex"": ""Jl6dTyOlKEa8qbRLi/bbkQ=="", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""ZmdSdUREWmpsME16bkdMVWNrdUk0d2R1Umw2N3VsdzU="", ""MTX"": ""Jl6dTyOlKEa8qbRLi/bbkQ=="", ""Certifi_cate"": ""MIICKjCCAZOgAwIBAgIVAOchts2jH7Uom0LJqRLvMyP37A8tMA0GCSqGSIb3DQEBDQUAMF4xDzANBgNVBAMMBlNtb2tlZTETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIzMTAxODIyMjA0NloXDTM0MDcyNzIyMjA0NlowEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAJwcOzWfVtVyMBd09JcHQkTEOlxUv4qmCSItxfAPBfD1ggF6GAM5YW5epjKiwUgnVB4fmK0zTeBL5IuB+JZXdVhMa7uiGxNGpVtF2fThI18BoIqbmzZwXFb/ZhEoCk6G1ZgyRLH2U02HT9gqZQfXJmjxy1fGOAv+aAIDxwBTFfhnAgMBAAGjMjAwMB0GA1UdDgQWBBRH1UzdAOnuLie6DppRxcDX/H5KkDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBABLefHl9wmRirskj5TPEqfWqE7BUQ+uGHrOcfw9H2QqVtQjy6JN/L9alhM7nCbL8g+x9OlCzrA3FoqdLxlv8GIYt8WLgeIA+eqvxNfz4GrxH9egdDARyIJJvgpA9jKRhvUc8weBn9Swaujz8xV+bCUcD9MHgM3vMOwyuLjWWPZkI"", ""Server_signa_ture"": ""IABJCgotYPG62vd1p+1gV70S2bNj0KEnBULxx4Rd9d4554SdhCHl9UxlsvXFNhjCFUAs63fG+rd/GeaGnoSCg0xqN3TRR0H/rua/9CpspCyDBiMw5N5uKrgWUqj14c+EI9c6sE93bKcbzSBABrO9QEokp44BMDIfeW/qkjKIwsY="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""Smokee"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",209[.]126.4.168,Smokee,Jl6dTyOlKEa8qbRLi/bbkQ==
809204d2979b2018756ca18a0d6a33812c96c3b6cfeff4788f705fb976c5b026,43423fdasfdasfa32143242,5/8/2024,Remcos,"{""c2"": [""peleinufele.kozow[.]com:32024""], ""port"": [], ""campaign"": ""tutt0a"", ""mutex"": ""Rmc-YRYWDT"", ""non_standard"": {""c2_list"": ""peleinufele.kozow[.]com:32024:1\u001e"", ""botnet"": ""tutt0a"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-YRYWDT"", ""keylogger_mode"": 0, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""FE9112C3A3EAC3347E039B2736B0234D"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH+MIGmoAMCAQICEGpoKzudZS3sOPyEpDnUrGkwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEMe6VFnwSMwvvmGZ3iI+rT1mDnW32CVl6U4JwC4UZQMpa8XWM1ykiU11vygxjCgVS96kcZ35z2De9IO/wZJSIqTAKBggqhkjOPQQDAgNHADBEAiBeOMrSAtyPulfhnlOYQNfB8Z0gpLUy1BYIhmKRkTCmwQIgGVQuQ1AlYOSbzvOEbfKRvYKlLb5BYX8pwGLDDwenS6M="", ""tls_key"": ""MHcCAQEEINkJqagYLofZRaJQ+MugH35u96n9w49L950KPwQ4x6cBoAoGCCqGSM49AwEHoUQDQgAEMe6VFnwSMwvvmGZ3iI+rT1mDnW32CVl6U4JwC4UZQMpa8XWM1ykiU11vygxjCgVS96kcZ35z2De9IO/wZJSIqQ=="", ""tls_raw_peer_certificate"": ""MIH/MIGmoAMCAQICEHMZIVxbQafi3pd9umuYyeUwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAExJKR6YvrohTSXADsi1r2wFyfkc6uPOssMaZOpNADa/YjlIj3SepxrrDumv5TIJaa5YMoCEYV3dN0CyAqx8J3ATAKBggqhkjOPQQDAgNIADBFAiBHiJVSorIHU8t9IxrM5hi1POrZUS+rMqMEevV9CowJnwIhAPcg1iTyF4WJtMS2tuo/lvhYjUL8IYdJcMz5s00kFBok""}}",peleinufele.kozow[.]com:32024,tutt0a,Rmc-YRYWDT
813cbee9920207ad9683a367b90ccd92821ac761453e3a2e18bb68af74c457dd,ACXNSGNADS,7/1/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""dcmayofornuevo.dynuddns[.]com""], ""port"": [""7997""], ""campaign"": ""27 de Junio"", ""mutex"": ""JYdgdgGRFBH"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""UzVGU0QzVG1oZUVQTnpnamV4c05xMHVXUVBMZFBBNmE="", ""MTX"": ""JYdgdgGRFBH"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAMaBeR9P3Ul+SdXWCbf4dEVfPoRFMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIzMDIwNDE1MDcxN1oXDTMzMTExMzE1MDcxN1owEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAKc8o3jPsEuo8oWGV/dKkjetOpEe003VLgZvyH72e4hhVOKpVhCoXfNzypj62QwbJzZNiJEjKbHcMIBTj6FXTcN0crxDt9y9Zkqcv5bHQt7qEhSGlQDWusiPiFi/ZUm5aABL1L3ZDlEq0EomTSE+zogqLxeR4JBAsV0AR4buL7SRAgMBAAGjMjAwMB0GA1UdDgQWBBQmwIernSRvdh/MqJJVki/p4G9lwDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBAIQGk5vP6qdN4EaKNY/YrbRS91Tu9QPKlufTNOzSlJxuxr062vtdFPTQylkVTc+MeL3xUB8gBMAixsOc/vHhhjk6N+XsPz/AvA0eRze9Tje1kzVx/fH+uv1/dBFR0/I8hyBB6C1MxQ5E4tNT4z0yGxYsRw0P9j2sVHbmQKMh1R2n"", ""Server_signa_ture"": ""ICpmvcq2NmOAgc7lbVfvKlZsIuXBDUbFbKsSXy5hLTVPPgLtdMnlqC/b5DgOg8i/0wibVCVPgFHLWv2T6+3CkA4WIKQLnWncX4rzTbb/xRrvvMO0BrvGkgM0+b7F0nujmWeBjtUHW3erdD//qyJ7kFD1fs9BT0zs2B/w/X++piM="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""27 de Junio"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",dcmayofornuevo.dynuddns[.]com,27 de Junio,JYdgdgGRFBH
816276f8a28efd4134c8bba50f2a4271ddda713706f9e805701f3b15a1318e77,OopPS1tcOtc,10/24/2024,Remcos,"{""c2"": [""azul.accesscam[.]org:2609""], ""port"": [], ""campaign"": ""BENDECIDO"", ""mutex"": ""Rmc-X4PMRI"", ""non_standard"": {""c2_list"": ""azul.accesscam[.]org:2609:0\u001e"", ""botnet"": ""BENDECIDO"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-X4PMRI"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 1, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""A5C3210D8A48C157A6878C927E9AB298"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": """", ""tls_key"": """", ""tls_raw_peer_certificate"": """"}}",azul.accesscam[.]org:2609,BENDECIDO,Rmc-X4PMRI
818f21b679e26ea67dbe65df1deb5c728214c9007793ac18cb9ecd139dc9aa88,Aug   guAgu,8/10/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""closeconection.duckdns[.]org""], ""port"": [""3030""], ""campaign"": ""SERVER"", ""mutex"": ""oBXhRczYLEK7pvut4VQvAQ"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""Y05xSUxIN2ZlWXY3VzVGR1NyNXZDNXNwZkVTNHpmdXM="", ""MTX"": ""oBXhRczYLEK7pvut4VQvAQ"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVALioZC/2aE0iKcezeec58B4BBE41MA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIzMDcxNDEyNTgyNloXDTM0MDQyMjEyNTgyNlowEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAJgC2Z1LCePECMpC4iOxQTZ9tyHz6FaqYYvHfk8Wxxfo/VYw5zIpYqJ+i1WLo2w60zhKIKb3X6UNxiUGfw5iPCTSZcY7tVqJzaT7aC3ReOCBv8aBPqxmDc28nop6vWDM8XviV72Bfn4JMBJTpMzaCa7HiLltG9ImDNWU3Cd6FdndAgMBAAGjMjAwMB0GA1UdDgQWBBT/b6Gm031oZwWfvR8LV7vd1+2j4TAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBAFwJqwys12BgiX2oQYsvNg3QupHF+uDATscsH5t9FMH9neJuQ/M5xXCnYg0CVmJQ9Nlp4qEzx9a+vfpF8h2hAEMWrgh1vm0OpSvvmNOBq+y/JlY8sXhGksSYcX6vEH6LGuhgv+d63NKamgh7exHzYY5+ruM7mMgNJeA51BAoMbcw"", ""Server_signa_ture"": ""E7ugL/Ahp74HSSUGrOiRMWJyrw4A/j4saiGkcVU8QW3EAs0ae8jesVNsaSDdiG4rloOfgwxesAzuYWlsrG2vZS5aTpPdXDsi2iTXgPMdLOaJBtJlOPvWWNStsYE44pm6sngzfE+arYAEF9Rv5t3kh1cdL8tvECDa862C640OZ7w="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""SERVER"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",closeconection.duckdns[.]org,SERVER,oBXhRczYLEK7pvut4VQvAQ
82c0608d335a64c32af8041ec8212df46d742fffbdb89bfffd58fa34a90ae654,Aug222guAgu,8/28/2024,LummaStealer,"{""c2"": [""caffegclasiqwp[.]shop"", ""stamppreewntnq[.]shop"", ""stagedchheiqwo[.]shop"", ""millyscroqwp[.]shop"", ""evoliutwoqm[.]shop"", ""condedqpwqm[.]shop"", ""traineiwnqo[.]shop"", ""locatedblsoqp[.]shop"", ""applieddyooqnz[.]shop""], ""port"": [], ""campaign"": ""YT6gHy--"", ""mutex"": """", ""non_standard"": {}}","caffegclasiqwp[.]shop,stamppreewntnq[.]shop,stagedchheiqwo[.]shop,millyscroqwp[.]shop,evoliutwoqm[.]shop,condedqpwqm[.]shop,traineiwnqo[.]shop,locatedblsoqp[.]shop,applieddyooqnz[.]shop",YT6gHy--,
82dc456673c70d3e2b6e7b8b2a6c06488dd2bffe2f3320f6ee54352514a316b1,gasgff34534c,3/25/2024,HeartCrypt Developer Test Sample,NONE,,,
82f9a9e5d6837b58bed5f8f8571afc31b570a5d2db6befe3459b09f161114e37,cjkpqineuvl,10/19/2024,HeartCrypt Developer Test Sample,NONE,,,
84702a49d1fecf7a4267701c105a714d34250e3c31ec2495660edeac53f54ceb,5dsadas435235bgdsgdfbvb3253453425345gfdsgfdgdf,3/11/2024,RedlineStealer,"{""c2"": [""5[.]161.190.139:13757""], ""port"": [], ""campaign"": ""X"", ""mutex"": """", ""non_standard"": {""ID"": ""X"", ""Message"": """", ""Key"": ""Scenically"", ""Version"": ""1""}}",5[.]161.190.139:13757,X,
85ff8d9d2f577cedd1ebee022dfbc8192fdb5ee16e39dc9f03743739b6d5c4e7,gasgff34534c,10/4/2024,JasonStealer,NONE,,,
87f954a96ff46df18d7103c05102f23441838d3c0f157380466764dfac2079e2,oXCEd3tcOtc,10/30/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""procesosespeciales855.casacam[.]net""], ""port"": [""8853""], ""campaign"": ""Solo-Domi-Oros"", ""mutex"": ""DcRatMutex_qwqdanchun"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""MldpUlFYZHAwZTF3dWR1cmFmOW1pZWVEOFRlU1pHTlg="", ""MTX"": ""DcRatMutex_qwqdanchun"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAPdJPjCx7pYvZ/1H2FuVvfr12RcjMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIxMTIwOTIwNDY0MFoXDTMyMDkxNzIwNDY0MFowEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAIdi7KwbsK/emE6cPt5dZ26vDX2Y83z/zgIxipJ87lhQuqMSOuy1QkrgJX5XUNz5PQ/por9QVFR5PVqci3gzZBm4mS0970/CqX0XE17ywsS5ihs30fR1pRTF+KLeYPAhpBAEwkbVvNJ8utU4idXRMpI7gg5vAL+p9y7f2zNpTlqHAgMBAAGjMjAwMB0GA1UdDgQWBBT7xqJBZyhpISmxeSGJdX5wNfGQKjAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBACPGgtV6HR59DKCJKnhxSiNBDaLWjqMXxZjteXm0LLJbcuuWfZjE+XQi/qOGRNlZJwtrGrH3Va7j+e7tHhkr1zK5otNfeFw+GhFOv1pdsPpCoW1aj/ukciyZu/sPkMF/k/Z4cWXWQ5BFr58Piru6U+23EAzNY03x1oKE8m+gAs3L"", ""Server_signa_ture"": ""dzzmy4auTq4razCCxJ9UxCmheZJ4VlSHJjDPVHhethxQ6y//N+WEyhllrZCgp8W/ky9ANoX+TI2qAVWfth6+nHayijlRE0Jr45aE1pjCDSyZb0JzM3LV77gQ+PbuaaZfqW4kZxE6f7XvYZxAFrHiupX3OtTYCiW95wYCHoLIh+o="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""Solo-Domi-Oros"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",procesosespeciales855.casacam[.]net,Solo-Domi-Oros,DcRatMutex_qwqdanchun
8a4b53fd2a5246edb67124673b2c324db27b443f856c7193d8c5417d793835b1,43423fdasfdasfa32143242,5/13/2024,RedlineStealer,NONE,,,
8a9d1cf4089c57e19bbeb819b57cd3a458d067d65dc03d39c25dcc35cc9ce229,ATGNSGNADS,6/29/2024,Remcos,"{""c2"": [""uhd87327hd7b9jduwjlask.con-ip[.]com:5023""], ""port"": [], ""campaign"": ""26==26jun=2024"", ""mutex"": ""Rmc-ZTD1DJ"", ""non_standard"": {""c2_list"": ""uhd87327hd7b9jduwjlask.con-ip[.]com:5023:1\u001e"", ""botnet"": ""26==26jun=2024"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-ZTD1DJ"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""C20517AB558A9DC90A2795945C7E97BB"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIIBADCBpqADAgECAhA/bK072R8ULSeOSr5wUkeEMAoGCCqGSM49BAMCMAAwIhgPMTk3MDAxMDEwMDAwMDBaGA8yMDkwMTIzMTAwMDAwMFowADBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABA6VI2iU8kQnjaxGQYZ1oOLiaXXpoQjtj7hJtuy1r3G/TBrRcCL/wyrO0LmSJpiu7EB437pCrDvLOwjUeG7tMkYwCgYIKoZIzj0EAwIDSQAwRgIhAOSn37JeyD+DIWNHGE1xcYdm1RrQ8TT8hiLd9UIfm9uuAiEA7GC6L19W5lN5cfD3Rh2Ior++WuiLxQwnvw7H9AP/egA="", ""tls_key"": ""MHcCAQEEIJG09kVEQDINj8+wjHIe85JcOXQro5U9++N24NOCtOYMoAoGCCqGSM49AwEHoUQDQgAEDpUjaJTyRCeNrEZBhnWg4uJpdemhCO2PuEm27LWvcb9MGtFwIv/DKs7QuZImmK7sQHjfukKsO8s7CNR4bu0yRg=="", ""tls_raw_peer_certificate"": ""MIH/MIGmoAMCAQICED1NkqG7jUVs6UE+9lfC9FgwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAECd6OUnfQld2gC9x8EQRhtR8SxJVg8oG9XKYRGj3Bl2o3nxXg5UX+DJrxL2ck0tBmDDoUhbl6AoiS4LqLq0jehDAKBggqhkjOPQQDAgNIADBFAiBPs4LgiRbRQ2McVsYAzfd/Q/h5nMAd2ZznwiDFiFSGBQIhANcDTxlBaY+lmnofU7TMD8RRqIs9H3Tqnu3QRNLrm6d0""}}",uhd87327hd7b9jduwjlask.con-ip[.]com:5023,26==26jun=2024,Rmc-ZTD1DJ
